area_id,alleg_year,officer_race,count
14,2017,Hispanic,3
14,2017,White,5
14,2018,Hispanic,2
14,,White,1
15,1980,Black,2
15,1985,White,2
15,1986,White,5
15,1987,Hispanic,1
15,1987,White,4
15,1989,White,5
15,1990,Hispanic,3
15,1990,White,11
15,1991,Black,4
15,1991,Hispanic,4
15,1991,White,18
15,1992,Black,3
15,1992,Hispanic,7
15,1992,White,20
15,1993,Black,3
15,1993,Hispanic,4
15,1993,White,25
15,1994,Black,3
15,1994,Hispanic,1
15,1994,White,14
15,1995,Asian/Pacific,1
15,1995,Black,5
15,1995,Hispanic,3
15,1995,White,20
15,1996,Asian/Pacific,1
15,1996,Black,1
15,1996,Hispanic,2
15,1996,White,20
15,1997,Hispanic,2
15,1997,White,22
15,1998,Hispanic,5
15,1998,White,20
15,1999,Asian/Pacific,1
15,1999,Black,4
15,1999,Hispanic,3
15,1999,White,14
15,2000,Asian/Pacific,4
15,2000,Hispanic,7
15,2000,Native American/Alaskan Native,1
15,2000,White,18
15,2001,Black,1
15,2001,Hispanic,3
15,2001,White,9
15,2002,Hispanic,2
15,2002,White,3
15,2003,Black,1
15,2003,Hispanic,1
15,2003,White,20
15,2004,White,3
15,2005,Asian/Pacific,1
15,2005,Black,2
15,2005,White,5
15,2006,Black,1
15,2006,Hispanic,3
15,2006,White,6
15,2007,Black,1
15,2007,Hispanic,3
15,2007,White,7
15,2008,White,16
15,2009,Black,1
15,2009,Hispanic,1
15,2009,White,1
15,2010,Hispanic,4
15,2010,White,5
15,2011,Hispanic,1
15,2011,White,6
15,2012,Black,2
15,2012,White,7
15,2013,Asian/Pacific,1
15,2013,Hispanic,2
15,2013,White,3
15,2014,White,7
15,2015,Black,1
15,2015,White,3
15,2016,Black,1
15,2016,Hispanic,3
15,2016,White,2
15,2017,Hispanic,2
15,2017,White,1
15,2018,Black,1
16,1984,White,2
16,1985,White,2
16,1986,Black,1
16,1986,White,5
16,1987,White,4
16,1989,Hispanic,3
16,1989,White,6
16,1990,White,5
16,1991,Black,3
16,1991,Hispanic,6
16,1991,White,24
16,1992,Black,2
16,1992,Hispanic,6
16,1992,White,38
16,1993,Asian/Pacific,1
16,1993,Black,4
16,1993,Hispanic,6
16,1993,White,22
16,1994,Asian/Pacific,1
16,1994,Black,2
16,1994,Hispanic,2
16,1994,Native American/Alaskan Native,1
16,1994,White,22
16,1995,Black,4
16,1995,Hispanic,5
16,1995,Unknown,3
16,1995,White,26
16,1996,Black,5
16,1996,Hispanic,5
16,1996,White,34
16,1997,Black,2
16,1997,Hispanic,3
16,1997,White,29
16,1998,Asian/Pacific,1
16,1998,Black,4
16,1998,Hispanic,3
16,1998,White,19
16,1999,Hispanic,3
16,1999,White,17
16,2000,Asian/Pacific,3
16,2000,Black,5
16,2000,Hispanic,3
16,2000,Native American/Alaskan Native,2
16,2000,White,46
16,2001,Asian/Pacific,3
16,2001,Black,3
16,2001,Hispanic,7
16,2001,White,33
16,2002,Asian/Pacific,1
16,2002,Black,4
16,2002,Hispanic,6
16,2002,White,31
16,2003,Asian/Pacific,2
16,2003,Black,3
16,2003,Hispanic,2
16,2003,White,37
16,2004,Black,7
16,2004,Hispanic,6
16,2004,White,30
16,2005,Black,1
16,2005,Hispanic,4
16,2005,White,20
16,2006,Asian/Pacific,1
16,2006,Black,5
16,2006,Hispanic,4
16,2006,White,30
16,2007,Asian/Pacific,3
16,2007,Black,5
16,2007,Hispanic,4
16,2007,White,26
16,2008,Asian/Pacific,1
16,2008,Black,1
16,2008,Hispanic,6
16,2008,White,24
16,2009,Asian/Pacific,1
16,2009,Black,5
16,2009,Hispanic,8
16,2009,White,24
16,2010,Black,1
16,2010,Hispanic,9
16,2010,White,20
16,2011,Asian/Pacific,1
16,2011,Black,2
16,2011,Hispanic,6
16,2011,White,14
16,2012,Hispanic,2
16,2012,Native American/Alaskan Native,1
16,2012,White,16
16,2013,Black,1
16,2013,Hispanic,4
16,2013,Native American/Alaskan Native,1
16,2013,White,16
16,2014,Hispanic,5
16,2014,White,15
16,2015,Asian/Pacific,3
16,2015,Black,1
16,2015,Hispanic,3
16,2015,White,13
16,2016,Black,5
16,2016,Hispanic,1
16,2016,White,6
16,2017,Hispanic,3
16,2017,White,7
17,1986,White,4
17,1987,Black,1
17,1987,Hispanic,1
17,1987,White,1
17,1988,White,1
17,1989,White,4
17,1990,Black,1
17,1990,Native American/Alaskan Native,1
17,1990,White,10
17,1991,Hispanic,7
17,1991,White,19
17,1992,Asian/Pacific,1
17,1992,Black,1
17,1992,White,10
17,1993,Black,1
17,1993,White,8
17,1994,Asian/Pacific,1
17,1994,Black,1
17,1994,Hispanic,1
17,1994,White,18
17,1995,Black,1
17,1995,Hispanic,2
17,1995,White,18
17,1996,Asian/Pacific,2
17,1996,Hispanic,11
17,1996,Native American/Alaskan Native,2
17,1996,White,25
17,1997,Hispanic,3
17,1997,Native American/Alaskan Native,3
17,1997,White,19
17,1998,Hispanic,3
17,1998,White,8
17,1999,Black,3
17,1999,Hispanic,7
17,1999,White,16
17,2000,Black,2
17,2000,White,26
17,2001,Hispanic,5
17,2001,White,18
17,2002,Asian/Pacific,2
17,2002,Hispanic,3
17,2002,Native American/Alaskan Native,1
17,2002,White,11
17,2003,Asian/Pacific,2
17,2003,Black,1
17,2003,Hispanic,2
17,2003,White,19
17,2004,Black,1
17,2004,Hispanic,7
17,2004,White,9
17,2005,Hispanic,7
17,2005,White,11
17,2006,Hispanic,4
17,2006,White,10
17,2007,Hispanic,4
17,2007,White,2
17,2008,Asian/Pacific,1
17,2008,White,2
17,2010,Hispanic,4
17,2010,White,4
17,2011,Hispanic,1
17,2011,White,4
17,2012,Hispanic,5
17,2013,Black,2
17,2013,White,2
17,2014,Asian/Pacific,1
17,2014,Black,1
17,2014,Hispanic,4
17,2014,White,1
17,2015,White,2
17,2016,White,1
17,2017,Hispanic,1
17,2017,White,2
17,2018,White,1
18,1972,Hispanic,1
18,1972,White,2
18,1984,White,5
18,1987,Black,2
18,1987,White,1
18,1988,White,2
18,1989,Hispanic,1
18,1989,White,5
18,1990,Hispanic,1
18,1990,White,7
18,1991,Black,1
18,1991,Hispanic,2
18,1991,White,19
18,1992,Black,1
18,1992,Hispanic,3
18,1992,White,18
18,1993,Black,5
18,1993,Hispanic,6
18,1993,White,17
18,1994,Black,1
18,1994,Hispanic,3
18,1994,White,14
18,1995,Black,2
18,1995,Hispanic,3
18,1995,White,13
18,1996,Black,3
18,1996,Hispanic,1
18,1996,White,17
18,1997,Asian/Pacific,1
18,1997,Black,2
18,1997,Hispanic,9
18,1997,White,34
18,1998,Asian/Pacific,3
18,1998,Black,1
18,1998,Hispanic,8
18,1998,Native American/Alaskan Native,1
18,1998,White,23
18,1999,Hispanic,6
18,1999,White,18
18,2000,Black,1
18,2000,Hispanic,4
18,2000,White,35
18,2001,Hispanic,3
18,2001,White,17
18,2002,Black,4
18,2002,Hispanic,2
18,2002,White,8
18,2003,Black,1
18,2003,Hispanic,3
18,2003,White,8
18,2004,Black,1
18,2004,Hispanic,3
18,2004,White,14
18,2005,Hispanic,4
18,2005,White,10
18,2006,Black,1
18,2006,Hispanic,1
18,2006,White,2
18,2007,Hispanic,5
18,2007,White,1
18,2008,Hispanic,5
18,2008,White,15
18,2009,Asian/Pacific,1
18,2009,Black,2
18,2009,Hispanic,4
18,2009,White,8
18,2010,Hispanic,4
18,2010,White,6
18,2011,Hispanic,3
18,2011,White,9
18,2012,Hispanic,2
18,2012,White,1
18,2013,Black,1
18,2013,Hispanic,2
18,2013,White,3
18,2014,Hispanic,3
18,2014,White,3
18,2015,Hispanic,1
18,2015,White,3
18,2016,Hispanic,1
18,2017,Hispanic,1
18,2017,White,1
18,2018,White,1
19,1983,White,1
19,1989,Hispanic,1
19,1989,White,10
19,1990,White,5
19,1991,Hispanic,3
19,1991,White,20
19,1992,Hispanic,5
19,1992,White,11
19,1993,Black,1
19,1993,White,16
19,1994,White,8
19,1995,Asian/Pacific,1
19,1995,Black,2
19,1995,White,27
19,1996,Black,1
19,1996,Hispanic,4
19,1996,White,17
19,1997,Asian/Pacific,1
19,1997,Black,1
19,1997,White,12
19,1998,Hispanic,4
19,1998,White,12
19,1999,Black,3
19,1999,Hispanic,3
19,1999,White,12
19,2000,Black,2
19,2000,Hispanic,3
19,2000,White,15
19,2001,Black,1
19,2001,Hispanic,4
19,2001,White,10
19,2002,Hispanic,3
19,2002,White,3
19,2003,Asian/Pacific,1
19,2003,Black,1
19,2003,Hispanic,6
19,2003,White,7
19,2004,Black,2
19,2004,Hispanic,3
19,2004,White,3
19,2005,Black,3
19,2005,Hispanic,2
19,2005,White,7
19,2006,Black,1
19,2006,Hispanic,5
19,2006,White,9
19,2007,White,6
19,2008,Hispanic,2
19,2008,White,7
19,2009,Asian/Pacific,1
19,2009,Hispanic,4
19,2009,White,9
19,2010,Hispanic,1
19,2010,White,7
19,2011,Hispanic,4
19,2011,White,6
19,2012,Asian/Pacific,1
19,2012,Black,2
19,2012,Hispanic,1
19,2012,White,5
19,2013,Asian/Pacific,1
19,2013,Black,1
19,2013,White,1
19,2014,Hispanic,1
19,2014,White,3
19,2015,Hispanic,3
19,2015,White,4
19,2016,Hispanic,2
19,2017,Asian/Pacific,1
19,2017,White,2
19,2018,White,2
20,1982,White,2
20,1986,White,9
20,1987,White,1
20,1988,White,3
20,1989,White,2
20,1990,Black,1
20,1990,White,8
20,1991,Hispanic,1
20,1991,White,18
20,1992,Black,1
20,1992,Hispanic,2
20,1992,White,12
20,1993,Asian/Pacific,1
20,1993,Hispanic,3
20,1993,White,17
20,1994,Black,1
20,1994,Hispanic,2
20,1994,White,35
20,1995,Black,1
20,1995,Hispanic,3
20,1995,White,19
20,1996,Black,2
20,1996,Hispanic,2
20,1996,White,13
20,1997,Black,1
20,1997,Hispanic,4
20,1997,White,22
20,1998,Black,2
20,1998,Hispanic,8
20,1998,White,16
20,1999,White,10
20,2000,Hispanic,5
20,2000,White,34
20,2001,Hispanic,5
20,2001,White,17
20,2002,Hispanic,3
20,2002,White,4
20,2003,Black,1
20,2003,Hispanic,2
20,2003,White,13
20,2004,White,7
20,2005,Black,1
20,2005,Hispanic,3
20,2005,White,14
20,2006,Black,1
20,2006,Hispanic,4
20,2006,White,5
20,2007,Black,1
20,2007,Hispanic,3
20,2007,White,4
20,2008,Hispanic,4
20,2008,White,7
20,2009,Hispanic,2
20,2009,White,2
20,2010,Black,1
20,2010,Hispanic,1
20,2010,White,10
20,2011,Hispanic,1
20,2011,White,1
20,2012,Asian/Pacific,1
20,2012,Black,1
20,2012,White,3
20,2013,Asian/Pacific,1
20,2013,Hispanic,2
20,2013,White,1
20,2014,Hispanic,2
20,2014,White,3
20,2015,Black,1
20,2015,Hispanic,1
20,2015,White,5
20,2016,Hispanic,1
20,2016,White,2
20,2017,Asian/Pacific,1
20,2017,Hispanic,1
20,2017,White,4
21,1979,White,1
21,1984,White,1
21,1988,White,1
21,1989,Hispanic,1
21,1989,White,10
21,1990,White,11
21,1991,Black,3
21,1991,Hispanic,10
21,1991,White,25
21,1992,Hispanic,3
21,1992,White,10
21,1993,Hispanic,1
21,1993,White,24
21,1994,Black,2
21,1994,Hispanic,1
21,1994,White,25
21,1995,Black,3
21,1995,Hispanic,2
21,1995,White,20
21,1996,Black,3
21,1996,Hispanic,2
21,1996,White,18
21,1997,Black,5
21,1997,White,9
21,1998,Asian/Pacific,2
21,1998,Hispanic,2
21,1998,White,8
21,1999,Black,2
21,1999,Hispanic,2
21,1999,White,9
21,2000,Hispanic,7
21,2000,White,24
21,2001,Black,2
21,2001,Hispanic,8
21,2001,White,22
21,2002,Hispanic,2
21,2002,White,7
21,2003,Hispanic,2
21,2003,White,14
21,2004,Hispanic,3
21,2004,White,7
21,2005,Asian/Pacific,1
21,2005,Hispanic,2
21,2005,White,6
21,2006,Asian/Pacific,1
21,2006,Hispanic,4
21,2006,White,16
21,2007,Black,1
21,2007,Hispanic,2
21,2007,White,7
21,2008,Black,2
21,2008,Hispanic,2
21,2008,White,8
21,2009,Asian/Pacific,1
21,2009,Black,1
21,2009,Hispanic,1
21,2009,White,18
21,2010,Hispanic,5
21,2010,White,7
21,2011,Hispanic,2
21,2011,White,8
21,2012,Hispanic,4
21,2012,White,4
21,2013,Asian/Pacific,2
21,2013,Hispanic,3
21,2013,White,12
21,2014,Black,1
21,2014,Hispanic,2
21,2014,White,10
21,2015,Hispanic,1
21,2015,White,5
21,2016,Hispanic,3
21,2016,White,6
21,2017,Black,2
21,2017,Hispanic,1
21,2017,White,7
22,1978,White,1
22,1982,White,1
22,1989,White,8
22,1991,Black,3
22,1991,Hispanic,2
22,1991,White,20
22,1992,Black,2
22,1992,Hispanic,1
22,1992,White,9
22,1993,Black,2
22,1993,White,12
22,1994,White,23
22,1995,Black,1
22,1995,Hispanic,3
22,1995,White,22
22,1996,Black,1
22,1996,Hispanic,1
22,1996,White,17
22,1997,Hispanic,3
22,1997,White,14
22,1998,Asian/Pacific,1
22,1998,Black,1
22,1998,Hispanic,1
22,1998,White,11
22,1999,Hispanic,3
22,1999,White,9
22,2000,Black,1
22,2000,Hispanic,3
22,2000,White,12
22,2001,Hispanic,1
22,2001,White,2
22,2002,Hispanic,1
22,2002,White,5
22,2003,White,6
22,2004,Hispanic,3
22,2004,White,7
22,2005,White,3
22,2006,Black,1
22,2006,Hispanic,2
22,2006,White,6
22,2007,Hispanic,2
22,2007,White,2
22,2008,Hispanic,3
22,2008,White,10
22,2009,White,4
22,2010,Hispanic,1
22,2010,White,3
22,2011,Black,1
22,2011,Hispanic,4
22,2011,White,12
22,2012,White,5
22,2013,Hispanic,1
22,2013,White,4
22,2014,White,3
22,2015,Hispanic,1
22,2015,White,7
22,2016,Hispanic,4
22,2016,White,2
22,2017,Asian/Pacific,1
22,2017,Hispanic,2
22,2017,White,2
22,2018,White,1
22,,White,2
23,1977,White,1
23,1980,White,1
23,1983,White,1
23,1984,White,8
23,1985,White,3
23,1987,White,1
23,1988,Black,2
23,1989,Hispanic,2
23,1989,White,8
23,1990,Native American/Alaskan Native,1
23,1990,White,15
23,1991,Asian/Pacific,3
23,1991,Black,2
23,1991,Hispanic,5
23,1991,White,23
23,1992,Asian/Pacific,1
23,1992,Black,2
23,1992,Hispanic,3
23,1992,White,20
23,1993,White,20
23,1994,Black,3
23,1994,White,23
23,1995,Hispanic,4
23,1995,White,17
23,1996,Black,3
23,1996,Hispanic,6
23,1996,White,32
23,1997,Hispanic,4
23,1997,White,37
23,1998,Black,1
23,1998,Hispanic,3
23,1998,White,21
23,1999,Black,1
23,1999,Hispanic,1
23,1999,White,20
23,2000,Black,5
23,2000,Hispanic,12
23,2000,White,52
23,2001,Asian/Pacific,4
23,2001,Hispanic,7
23,2001,White,26
23,2002,Black,1
23,2002,Hispanic,3
23,2002,White,16
23,2003,Black,2
23,2003,Hispanic,6
23,2003,Native American/Alaskan Native,1
23,2003,White,21
23,2004,Black,1
23,2004,Hispanic,3
23,2004,White,27
23,2005,Black,3
23,2005,Hispanic,3
23,2005,White,16
23,2006,Asian/Pacific,1
23,2006,Black,2
23,2006,Hispanic,12
23,2006,White,17
23,2007,Black,2
23,2007,Hispanic,16
23,2007,White,19
23,2008,Asian/Pacific,2
23,2008,Black,8
23,2008,Hispanic,6
23,2008,White,20
23,2009,Black,1
23,2009,Hispanic,4
23,2009,White,13
23,2010,Black,1
23,2010,Hispanic,2
23,2010,White,10
23,2011,Asian/Pacific,2
23,2011,Hispanic,7
23,2011,Native American/Alaskan Native,1
23,2011,White,14
23,2012,Asian/Pacific,2
23,2012,Black,1
23,2012,Hispanic,1
23,2012,White,5
23,2013,Asian/Pacific,4
23,2013,Black,1
23,2013,Hispanic,8
23,2013,White,9
23,2014,Black,3
23,2014,Hispanic,1
23,2014,White,9
23,2015,Black,2
23,2015,Hispanic,4
23,2015,White,8
23,2016,Asian/Pacific,1
23,2016,Black,1
23,2016,Hispanic,1
23,2016,White,9
23,2017,Black,2
23,2017,Hispanic,2
23,2017,White,3
23,2018,Asian/Pacific,1
23,2018,Hispanic,1
24,1981,Black,1
24,1983,White,12
24,1984,White,9
24,1985,Hispanic,1
24,1986,White,1
24,1987,Black,1
24,1987,White,1
24,1988,Black,1
24,1988,White,3
24,1989,White,1
24,1990,Hispanic,2
24,1990,White,18
24,1991,Black,4
24,1991,Hispanic,4
24,1991,Native American/Alaskan Native,2
24,1991,White,31
24,1992,Black,2
24,1992,Hispanic,7
24,1992,White,39
24,1993,Asian/Pacific,1
24,1993,Black,2
24,1993,Hispanic,2
24,1993,White,29
24,1994,Black,8
24,1994,Hispanic,3
24,1994,White,29
24,1995,Asian/Pacific,1
24,1995,Black,2
24,1995,Hispanic,2
24,1995,White,25
24,1996,Asian/Pacific,2
24,1996,Black,3
24,1996,Hispanic,2
24,1996,White,18
24,1997,White,11
24,1998,Black,3
24,1998,Hispanic,4
24,1998,White,30
24,1999,Black,3
24,1999,Hispanic,2
24,1999,White,6
24,2000,Black,5
24,2000,Hispanic,5
24,2000,White,39
24,2001,Asian/Pacific,2
24,2001,Black,5
24,2001,Hispanic,8
24,2001,White,12
24,2002,Asian/Pacific,1
24,2002,Hispanic,5
24,2002,Native American/Alaskan Native,1
24,2002,White,17
24,2003,Black,2
24,2003,White,11
24,2004,Black,1
24,2004,Hispanic,4
24,2004,White,7
24,2005,Asian/Pacific,1
24,2005,Black,1
24,2005,Hispanic,1
24,2005,White,2
24,2006,White,2
24,2007,Asian/Pacific,2
24,2007,Hispanic,1
24,2007,White,5
24,2008,Asian/Pacific,1
24,2008,Hispanic,3
24,2008,White,10
24,2009,Asian/Pacific,1
24,2009,Black,1
24,2009,Hispanic,8
24,2009,Native American/Alaskan Native,1
24,2009,White,7
24,2010,Hispanic,1
24,2011,Hispanic,1
24,2011,White,6
24,2012,Hispanic,1
24,2012,White,4
24,2013,White,1
24,2014,Hispanic,1
24,2014,White,2
24,2015,Black,2
24,2015,Hispanic,1
24,2015,White,2
24,2016,Asian/Pacific,1
24,2016,Hispanic,1
24,2016,White,1
24,2017,White,2
25,1981,White,1
25,1984,Hispanic,1
25,1984,White,2
25,1987,White,3
25,1988,White,4
25,1989,Black,1
25,1989,Hispanic,1
25,1989,White,2
25,1990,Black,4
25,1990,White,8
25,1991,Hispanic,4
25,1991,White,30
25,1992,Black,1
25,1992,Hispanic,1
25,1992,Unknown,1
25,1992,White,14
25,1993,Black,3
25,1993,White,20
25,1994,Asian/Pacific,1
25,1994,Black,2
25,1994,Hispanic,4
25,1994,Native American/Alaskan Native,1
25,1994,White,33
25,1995,Asian/Pacific,1
25,1995,Black,1
25,1995,White,13
25,1996,White,10
25,1997,Black,1
25,1997,Hispanic,2
25,1997,White,13
25,1998,Hispanic,2
25,1998,White,6
25,1999,Asian/Pacific,1
25,1999,Hispanic,1
25,1999,White,14
25,2000,Asian/Pacific,2
25,2000,Hispanic,3
25,2000,White,31
25,2001,Asian/Pacific,2
25,2001,Black,2
25,2001,Hispanic,5
25,2001,White,14
25,2002,Hispanic,4
25,2002,White,7
25,2003,Black,1
25,2003,Hispanic,4
25,2003,White,13
25,2004,Asian/Pacific,1
25,2004,Hispanic,3
25,2004,White,4
25,2005,White,3
25,2006,Black,1
25,2006,White,9
25,2007,Asian/Pacific,2
25,2007,Black,2
25,2007,Hispanic,2
25,2007,White,12
25,2008,Hispanic,3
25,2008,White,1
25,2009,Black,2
25,2009,Hispanic,4
25,2009,White,6
25,2010,Black,1
25,2010,Hispanic,1
25,2010,White,3
25,2011,Asian/Pacific,2
25,2011,Black,1
25,2011,Hispanic,4
25,2011,White,3
25,2012,Hispanic,2
25,2012,White,6
25,2013,Hispanic,1
25,2013,White,1
25,2014,Black,1
25,2014,White,2
25,2015,Black,2
25,2015,Hispanic,1
25,2015,White,4
25,2016,Hispanic,2
25,2017,Black,2
25,2018,Black,1
25,2018,White,2
26,1984,White,2
26,1985,White,3
26,1987,White,5
26,1988,White,2
26,1989,Asian/Pacific,1
26,1989,Black,4
26,1989,Hispanic,1
26,1989,White,11
26,1990,Asian/Pacific,1
26,1990,Black,1
26,1990,White,6
26,1991,Black,5
26,1991,Hispanic,2
26,1991,White,20
26,1992,Hispanic,1
26,1992,White,38
26,1993,Asian/Pacific,2
26,1993,Black,1
26,1993,Hispanic,1
26,1993,White,39
26,1994,Black,4
26,1994,Hispanic,2
26,1994,White,42
26,1995,Black,5
26,1995,Hispanic,3
26,1995,White,41
26,1996,Asian/Pacific,6
26,1996,Black,21
26,1996,White,54
26,1997,Asian/Pacific,1
26,1997,Black,3
26,1997,Hispanic,3
26,1997,White,23
26,1998,Asian/Pacific,1
26,1998,Black,4
26,1998,Hispanic,2
26,1998,White,29
26,1999,Asian/Pacific,3
26,1999,Black,5
26,1999,Hispanic,5
26,1999,White,34
26,2000,Asian/Pacific,2
26,2000,Black,6
26,2000,Hispanic,9
26,2000,White,58
26,2001,Asian/Pacific,1
26,2001,Black,2
26,2001,Hispanic,2
26,2001,White,36
26,2002,Asian/Pacific,1
26,2002,Hispanic,6
26,2002,White,21
26,2003,Asian/Pacific,2
26,2003,Black,1
26,2003,Hispanic,2
26,2003,White,18
26,2004,Hispanic,2
26,2004,White,13
26,2005,Hispanic,3
26,2005,White,13
26,2006,Black,2
26,2006,Hispanic,2
26,2006,Native American/Alaskan Native,1
26,2006,White,4
26,2007,Black,3
26,2007,Hispanic,5
26,2007,White,28
26,2008,Asian/Pacific,1
26,2008,Black,5
26,2008,Hispanic,3
26,2008,White,22
26,2009,Asian/Pacific,1
26,2009,Black,2
26,2009,Hispanic,3
26,2009,White,20
26,2010,Asian/Pacific,1
26,2010,Hispanic,1
26,2010,White,18
26,2011,Asian/Pacific,1
26,2011,Hispanic,4
26,2011,White,15
26,2012,White,3
26,2013,Asian/Pacific,2
26,2013,Black,1
26,2013,Hispanic,6
26,2013,White,9
26,2014,Black,2
26,2014,White,10
26,2015,Black,4
26,2015,Hispanic,5
26,2015,White,6
27,1984,White,1
27,1986,Black,1
27,1986,White,3
27,1989,White,5
27,1990,Hispanic,1
27,1990,White,7
27,1991,Asian/Pacific,3
27,1991,Black,3
27,1991,Hispanic,2
27,1991,White,27
27,1992,White,10
27,1993,Asian/Pacific,1
27,1993,Black,4
27,1993,Hispanic,1
27,1993,White,26
27,1994,Black,1
27,1994,Hispanic,1
27,1994,White,27
27,1995,Black,1
27,1995,Hispanic,1
27,1995,White,13
27,1996,Asian/Pacific,1
27,1996,Hispanic,1
27,1996,White,14
27,1997,Asian/Pacific,1
27,1997,Black,2
27,1997,Hispanic,1
27,1997,White,36
27,1998,Asian/Pacific,1
27,1998,Hispanic,1
27,1998,White,20
27,1999,Hispanic,2
27,1999,White,16
27,2000,Asian/Pacific,5
27,2000,Black,2
27,2000,Hispanic,8
27,2000,White,61
27,2001,Asian/Pacific,1
27,2001,Hispanic,3
27,2001,White,7
27,2002,Black,1
27,2002,Hispanic,1
27,2002,White,22
27,2003,Black,1
27,2003,Hispanic,4
27,2003,White,10
27,2004,Black,1
27,2004,Hispanic,2
27,2004,Native American/Alaskan Native,1
27,2004,White,11
27,2005,Asian/Pacific,1
27,2005,Black,2
27,2005,White,9
27,2006,Asian/Pacific,1
27,2006,Hispanic,4
27,2006,White,11
27,2007,Asian/Pacific,1
27,2007,Black,1
27,2007,Hispanic,8
27,2007,White,6
27,2008,Black,1
27,2008,Hispanic,4
27,2008,White,18
27,2009,Asian/Pacific,1
27,2009,Hispanic,3
27,2009,White,11
27,2010,Black,2
27,2010,Hispanic,2
27,2010,White,19
27,2011,Asian/Pacific,1
27,2011,Black,2
27,2011,Hispanic,1
27,2011,White,4
27,2012,Asian/Pacific,3
27,2012,Hispanic,2
27,2012,White,2
27,2013,Black,2
27,2013,White,2
27,2014,White,6
27,2015,Black,2
27,2015,White,1
27,2016,Hispanic,1
27,2016,White,3
27,2017,White,1
28,1986,White,2
28,1987,White,1
28,1989,White,10
28,1990,Black,1
28,1990,White,4
28,1991,Asian/Pacific,1
28,1991,Black,5
28,1991,Hispanic,5
28,1991,White,18
28,1992,Black,1
28,1992,White,4
28,1993,Asian/Pacific,3
28,1993,Black,7
28,1993,Hispanic,4
28,1993,White,38
28,1994,Asian/Pacific,4
28,1994,Black,5
28,1994,Hispanic,6
28,1994,Native American/Alaskan Native,1
28,1994,White,27
28,1995,Asian/Pacific,2
28,1995,Black,1
28,1995,Hispanic,4
28,1995,White,21
28,1996,Black,2
28,1996,Hispanic,1
28,1996,White,16
28,1997,Asian/Pacific,2
28,1997,Black,2
28,1997,Hispanic,2
28,1997,White,31
28,1998,Asian/Pacific,2
28,1998,Black,2
28,1998,Hispanic,1
28,1998,White,18
28,1999,Asian/Pacific,1
28,1999,Hispanic,4
28,1999,White,24
28,2000,Asian/Pacific,3
28,2000,Black,3
28,2000,Hispanic,3
28,2000,White,44
28,2001,Asian/Pacific,1
28,2001,Black,3
28,2001,Hispanic,1
28,2001,White,15
28,2002,Asian/Pacific,2
28,2002,Hispanic,2
28,2002,Native American/Alaskan Native,1
28,2002,White,14
28,2003,Asian/Pacific,1
28,2003,Hispanic,3
28,2003,White,20
28,2004,Hispanic,2
28,2004,White,7
28,2005,Black,1
28,2005,Hispanic,5
28,2005,White,17
28,2006,Black,1
28,2006,Hispanic,5
28,2006,White,7
28,2007,Asian/Pacific,1
28,2007,Hispanic,4
28,2007,White,7
28,2008,Hispanic,3
28,2008,White,2
28,2009,Asian/Pacific,1
28,2009,Black,4
28,2009,Hispanic,4
28,2009,White,15
28,2010,Black,2
28,2010,Native American/Alaskan Native,1
28,2010,White,10
28,2011,Asian/Pacific,1
28,2011,Black,1
28,2011,Hispanic,1
28,2011,White,11
28,2013,White,3
28,2014,Black,2
28,2014,Hispanic,3
28,2014,White,2
28,2015,Hispanic,1
28,2015,White,3
28,2016,White,1
28,2017,Hispanic,1
28,2017,White,2
29,1985,White,9
29,1989,White,3
29,1990,White,1
29,1991,White,3
29,1992,White,10
29,1993,Hispanic,1
29,1993,White,16
29,1994,White,10
29,1995,White,5
29,1996,White,15
29,1997,Black,1
29,1997,White,19
29,1998,White,6
29,1999,Hispanic,2
29,1999,White,14
29,2000,Hispanic,4
29,2000,White,31
29,2001,White,9
29,2002,White,12
29,2003,Hispanic,1
29,2003,White,7
29,2004,Hispanic,2
29,2004,White,5
29,2005,Hispanic,2
29,2005,White,7
29,2006,Hispanic,2
29,2006,White,8
29,2007,Hispanic,7
29,2007,White,4
29,2008,Hispanic,2
29,2008,White,7
29,2009,Hispanic,1
29,2009,White,6
29,2010,Hispanic,1
29,2010,White,1
29,2011,Hispanic,3
29,2011,White,9
29,2012,Hispanic,1
29,2012,White,3
29,2013,Asian/Pacific,1
29,2013,White,3
29,2014,White,8
29,2015,Hispanic,2
29,2015,White,7
29,2016,Hispanic,2
29,2016,White,2
29,2017,Hispanic,1
29,2017,White,1
29,2018,Asian/Pacific,1
29,2018,White,2
30,1983,White,2
30,1989,Hispanic,1
30,1989,White,12
30,1990,Asian/Pacific,1
30,1990,Black,2
30,1990,Hispanic,1
30,1990,White,16
30,1991,Asian/Pacific,3
30,1991,Black,13
30,1991,Hispanic,5
30,1991,White,19
30,1992,Asian/Pacific,1
30,1992,Black,3
30,1992,Hispanic,1
30,1992,White,21
30,1993,Black,5
30,1993,Hispanic,1
30,1993,White,26
30,1994,Asian/Pacific,1
30,1994,Black,2
30,1994,Hispanic,1
30,1994,White,9
30,1995,Asian/Pacific,2
30,1995,Black,2
30,1995,Hispanic,3
30,1995,White,24
30,1996,Asian/Pacific,3
30,1996,Black,1
30,1996,Hispanic,3
30,1996,Native American/Alaskan Native,1
30,1996,White,29
30,1997,Asian/Pacific,3
30,1997,Black,1
30,1997,Hispanic,1
